Link, Anchor Text
"https://www.tbmm.gov.tr/develop/owa/tutanak_dergisi_pdfler.sorgu_ekrani", Sorgu Sayfasına Dön
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009fih.pdf", 9. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009001.pdf", 1. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009001.pdf", 1. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009002.pdf", 2. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009002.pdf", 2. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009003.pdf", 3. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009003.pdf", 3. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009004.pdf", 4. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009004.pdf", 4. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009005.pdf", 5. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009005.pdf", 5. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009006.pdf", 6. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009006.pdf", 6. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009007.pdf", 7. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009007.pdf", 7. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009008.pdf", 8. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009008.pdf", 8. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009009.pdf", 9. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009009.pdf", 9. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009010.pdf", 10. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009010.pdf", 10. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009011.pdf", 11. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/ehttbmm01009011.pdf", 11. Birleşim(Eski Harfli Türkçe)
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d01/c009/tbmm01009012.pdf", 12. Birleşim
