Link, Anchor Text
"https://www.tbmm.gov.tr/develop/owa/tutanak_dergisi_pdfler.sorgu_ekrani", Sorgu Sayfasına Dön
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028fih.pdf", 28. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028001.pdf", 1. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028002.pdf", 2. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028003.pdf", 3. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028004.pdf", 4. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028005.pdf", 5. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028006.pdf", 6. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028007.pdf", 7. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028008.pdf", 8. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028009.pdf", 9. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028010.pdf", 10. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c028/tbmm06028011.pdf", 11. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029fih.pdf", 29. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029012.pdf", 12. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029013.pdf", 13. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029014.pdf", 14. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029015.pdf", 15. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029016.pdf", 16. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029017.pdf", 17. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029018.pdf", 18. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029019.pdf", 19. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029020.pdf", 20. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029021.pdf", 21. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c029/tbmm06029022.pdf", 22. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c030/tbmm06030fih.pdf", 30. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c030/tbmm06030023.pdf", 23. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c030/tbmm06030024.pdf", 24. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c030/tbmm06030025.pdf", 25. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c030/tbmm06030026.pdf", 26. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c030/tbmm06030027.pdf", 27. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c030/tbmm06030028.pdf", 28. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d06/c030/tbmm06030029.pdf", 29. Birleşim
