Link, Anchor Text
"https://www.tbmm.gov.tr/develop/owa/tutanak_dergisi_pdfler.sorgu_ekrani", Sorgu Sayfasına Dön
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017fih.pdf", 17. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017001.pdf", 1. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017002.pdf", 2. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017003.pdf", 3. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017004.pdf", 4. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017005.pdf", 5. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017006.pdf", 6. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017007.pdf", 7. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017008.pdf", 8. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017009.pdf", 9. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c017/tbmm09017010.pdf", 10. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018fih.pdf", 18. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018011.pdf", 11. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018012.pdf", 12. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018013.pdf", 13. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018014.pdf", 14. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018015.pdf", 15. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018016.pdf", 16. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018017.pdf", 17. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018018.pdf", 18. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018019.pdf", 19. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018020.pdf", 20. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018021.pdf", 21. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c018/tbmm09018022.pdf", 22. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019fih.pdf", 19. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019023.pdf", 23. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019024.pdf", 24. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019025.pdf", 25. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019026.pdf", 26. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019027.pdf", 27. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019028.pdf", 28. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019029.pdf", 29. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019030.pdf", 30. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019031.pdf", 31. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019032.pdf", 32. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019033.pdf", 33. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019034.pdf", 34. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/TBMM/d09/c019/tbmm09019035.pdf", 35. Birleşim
